Generación 101: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 102: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 103: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 104: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 105: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 106: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 107: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 108: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 109: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 110: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 111: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 112: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 113: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
Generación 114: Fitness=101308.71, Cromosoma=[[[1.7928901055386304],[5.43921232313317],[7.573945198956017],[1.7261748959734424],[5.460201300978271],[3.133581514963373],[7.442873617083649],[8.271312676418333],[5.906211152110931],[2.478908854098003],[9.829980966500507],[1.9867939717076954],[1.2632409915835519],[7.519580772793844],[7.968068266949487],[1.4487723521059925],[6.706914543188049],[3.909513326306262],[8.499678538841897],[2.6485938396228184],[6.211181339682721],[6.446667041148782],[0.2791053253989517],[4.283733653782655],[0.27552355905171133],[0.5930024700478431],[4.362549758663695],[4.6741382661763335],[6.805009434212945],[2.738080577934474],[0.7325003626262006],[0.7880850035885478],[4.248279015981748],[3.3479958895291926],[8.68126136817801],[9.221278328985413],[0.22932188967488387],[1.8566324109110433],[4.568517450792403],[8.467911546418359],[4.258634149673224],[2.2312569301856424],[9.607162257663479],[1.8020523129929333],[7.826025817751759],[6.324861130205069],[6.194972402105206],[4.315840605662537],[6.621808332219742],[2.5761359803391493],[2.55158694840857],[9.032968709705075],[6.725266109223787],[9.136086121392188]]]
